run_id,v01,v02,v03,v04,v05,v06,v07,v08,v09,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41
153,0.9294200654775007,0.5193306314714051,0.11632293195192926,0.5149264647420427,0.195203766543897,0.22488270795593232,0.510299795323507,0.33861614646757476,0.5124073957580704,0.40690810045973286,0.5416157938688875,0.40690810045973286,0.9861273287792071,0.4018918643880631,0.9951132468173204,0.3564227788331833,0.9930664431239631,0.3700563920067215,0.9966532507204888,0.42379093297618825,0.9961802619181772,0.4377305298786484,0.9961771804071221,0.5782321429495155,0.994466986858993,0.6069545711716114,0.9932584777517587,0.6193192033184995,0.9713352728168794,0.7721763743477688,0.9912917735623099,0.9912917735623099,0.12849047493754265,0.31209411139859616,0.1424142489110804,0.48610233426961974,0.11348249172216864,0.6079694089360089,0.10828689348447398,0.6597780640613159,0.10839452312181135
154,0.9009775851861591,0.8843128727660277,0.24633375687861464,0.6293511517429585,0.25530012324188595,0.7144030011971689,0.48144699569402466,0.6693169692780205,0.48385780977355014,0.6991620978906095,0.619869325694545,0.6991620978906095,0.504753654801705,0.3714166726103591,0.5952726712274787,0.3161409361422541,0.38566915287904197,0.35949225495419374,0.3491824609520212,0.38295997001584314,0.18462305168993065,0.4107471814091371,0.45724408848058506,0.48096077817429006,0.8527410749575289,0.46810185599558257,0.8538662858371695,0.448303677787576,0.8786942173556709,0.5037591409995684,0.932813675230657,0.932813675230657,0.9189575076443904,0.1443857976893184,0.9351815582301521,0.1931362418786059,0.9657213474191879,0.193562705066204,0.9750040990613278,0.1859591009304005,0.9749104914969555
155,0.026888452692270755,0.050838004688838076,0.4091572998915417,0.09359680706812905,0.3612044543648312,0.2856079144366651,0.3621650452046211,0.27421640706939454,0.36572767623644153,0.22325510951866404,0.4129696391857818,0.22325510951866404,0.01904653688664785,0.4439613640459817,0.03646463889247807,0.37561762159574835,0.04652870359734416,0.43436192093286763,0.050565184541320675,0.44699159859900583,0.03572128969128638,0.4846433206002311,0.011465624587672602,0.4992336506645619,0.004954681320861724,0.5421241024197105,0.006092068213218831,0.5660248658901117,0.01406463115451476,0.6512170118546825,0.01120641635635276,0.01120641635635276,0.0084248960891613,0.5924961650329882,0.023457479485816782,0.5103012717267569,0.012171343824447702,0.6158440105175808,0.009584193261166381,0.6089710784660574,0.009787909696578513
156,0.4987490393159369,0.32585596084296775,0.140748198977443,0.1842124981965275,0.29313345509764643,0.538235891778817,0.7737497015699061,0.5479316382704513,0.7884922820927276,0.5997622084576107,0.9941535896839442,0.5997622084576107,0.996117773103408,0.4422408271750539,0.9926629926644172,0.45810578221927667,0.9909452660681544,0.5387218076737984,0.9938402900286729,0.6153786195453453,0.9990036444013026,0.6468585044233255,0.8592837764353273,0.6780006922810755,0.9095516114641368,0.7271151688353195,0.9317346049732428,0.7515870308938261,0.8570997271752447,0.8552471191862009,0.8021591067525395,0.8021591067525395,0.18169771610791896,0.21389309433336468,0.14501402459774057,0.1159563725679573,0.11248183341826624,0.15440103807514005,0.09499281092587389,0.18854409910371459,0.09557101666810928
157,0.7881017743229097,0.4870160311873464,0.20196635146338998,0.2996344332384145,0.17314382065224596,0.3670648601713036,0.09271572459207701,0.3374871930034896,0.08862355526132731,0.2603655794950501,0.059014785900458604,0.2603655794950501,0.009700129995493151,0.5347004186808737,0.0217571166500966,0.4677238188486595,0.004912101535939586,0.5075313058633788,0.0025137472485910273,0.44549541849130686,0.002276081824675316,0.43858539529219254,7.542015003806127e-4,0.5023732318060725,9.114472618970278e-4,0.5250093860478989,0.0044868131444489616,0.5412535204287962,0.09506765965347534,0.5705419080890485,0.01436395522247887,0.01436395522247887,0.9350663604987735,0.0819645363026673,0.892667441834243,0.04330998454985168,0.7909120601062244,0.0544605094982414,0.7622897984880451,0.04611709479797945,0.7600375379310076
158,0.9733218794561864,0.5340783349026801,0.1722274322927409,0.537229585435307,0.1375444462720341,0.6016646140206918,0.13153425674445504,0.5562309234257374,0.12362428314711828,0.6272631273054485,0.13987179053631257,0.6272631273054485,0.2262079564806528,0.4900652613408614,0.23408881658313277,0.6188550057879659,0.5787495381294805,0.7487267486352616,0.4691143068035038,0.7577520597162127,0.49327258033700044,0.6711295783721494,0.45205318953359563,0.740248861692955,0.3922849206826731,0.8212501786794791,0.43521099733266827,0.8625663200078745,0.8607685184105858,0.9689286975304122,0.8110155047022004,0.8110155047022004,0.24402896049494174,0.541710860804139,0.2567697175345251,0.5534614273333919,0.26125687174999535,0.6871440761875707,0.2603200173650919,0.6980793467130884,0.2600789319412515
159,0.2904604900819955,0.19896064280485518,0.22199444027081403,0.13651725591556668,0.19302561292501857,0.21397425677067752,0.12307578870044664,0.2765588536024393,0.12012447355506786,0.3692191777767724,0.14675189939738315,0.3692191777767724,6.614419261321304e-4,0.3129795893138296,0.005598685840098061,0.4238799501480798,0.003453775744738777,0.5991442421488243,0.0032966367026224883,0.5705775359983354,0.039038022398930464,0.582023849198644,0.8032983210103872,0.6834974452545514,0.452350025782173,0.7102335524673259,0.45720904188170025,0.7415789422588699,0.2975409363002137,0.8693708094833579,0.20071708402273702,0.20071708402273702,0.4385760701844551,0.5633380601848412,0.4504591117473982,0.48094269455863276,0.47932425951519486,0.49160824379264617,0.4856803487606933,0.5778656177289502,0.48823241550220114
160,0.4730437487524074,0.2948938613422533,0.7036085499478021,0.23568634807227273,0.6331740174997361,0.25546181771504917,0.6557867302059995,0.30534052988779636,0.6505772025503721,0.2850621858006647,0.625841761405211,0.2850621858006647,0.9552238114872209,0.21030684677467174,0.9653662588309787,0.19523123776712534,0.9811644095109554,0.16778368816506162,0.9778055422954192,0.23386670716993604,0.9796373583198129,0.279111768487212,0.9579441831997578,0.27323359560384525,0.9604348250718988,0.33662767313817077,0.9560978932168606,0.35731285522707174,0.9884078866445024,0.37835241083529925,0.9894767096435662,0.9894767096435662,0.45613688042978756,0.3237920717771495,0.46525101435810545,0.5243731971645724,0.4827725601994784,0.6273420833891457,0.4901086114672941,0.6564138960969353,0.49071157902949597
161,0.8947644298127916,0.6501548748254612,0.55401676490352,0.4671539290796792,0.48520092316774016,0.672070975718083,0.39585944370084997,0.6705676520305246,0.41518842595300703,0.8665323876546376,0.5612401101467795,0.8665323876546376,0.8741920734998575,0.3111250947032897,0.9515776755696049,0.3232943437566333,0.9766925327012467,0.28818284469562006,0.966428733033829,0.4713967856709129,0.9679665140210225,0.4971197803374264,0.9647312138483827,0.5793751122164836,0.9623164492910667,0.597059822098652,0.9005122830184159,0.5922552886992358,0.9209631269085647,0.5849731421103036,0.8368374385605226,0.8368374385605226,0.08488841311862269,0.17231403371071477,0.11829552207973415,0.1636347973402608,0.17372879514687634,0.1850513018570677,0.19097045513080663,0.17596778800408444,0.1885793117098464
162,0.9104937826658085,0.6695158608010575,0.36428627777637285,0.5926428052183718,0.32931336357441515,0.29507820550645236,0.428372527064574,0.33539711888561685,0.4262373357155855,0.3988863657724799,0.4594028928516797,0.3988863657724799,0.1271161102128773,0.3306961194789794,0.057476808842763585,0.25689001823663593,0.06066306610767172,0.3267755920973604,0.018940997282190158,0.33730976503373156,0.35364532094396317,0.4263203202094795,0.7675958502748492,0.5058598938686595,0.9848299266349649,0.5350805229398415,0.9860404108527103,0.5422948073158995,0.9733019856658954,0.6980113597517941,0.9696376008546629,0.9696376008546629,0.9608699746280139,0.29120689629741653,0.9046083990535497,0.37444873636393783,0.8326180683968615,0.39989841679302535,0.7835201524821287,0.39675335000291373,0.7755943833157314
163,0.7337837416649907,0.4333359484059854,0.19451728483306918,0.5462561925495756,0.198455697779452,0.505868579443481,0.35113088080384935,0.5703897662444297,0.33551835008859376,0.5913029032261989,0.3029701905165698,0.5913029032261989,0.15810907956176787,0.15542344719064616,0.22974667556443742,0.18687414102082792,0.48844591662163656,0.25481709015119136,0.40554922553807954,0.20508569133910412,0.24624949768016474,0.22235537994037965,0.0943261787075312,0.2357617224527067,0.004621668043959047,0.22413765340336142,0.006821059719921454,0.22162757885317244,0.011094450980844947,0.22355340747108912,0.010771513045464604,0.010771513045464604,0.36557642615406466,0.12652449095040214,0.37614418326453186,0.20038075196822983,0.4010734582083084,0.2046565388435733,0.40409382148224443,0.23147221288930842,0.4043699350054464
164,0.9601685915652695,0.8347618241940882,0.06827768034493305,0.6647099691137849,0.067036089715658,0.7333928393457962,0.05699917821310082,0.7280033160463425,0.0558260093255526,0.6939404503570685,0.05500155904295699,0.6939404503570685,0.551227980096218,0.6448685610253506,0.5394754576134251,0.5673933634200528,0.02313448424860146,0.6190957348185784,0.07555165318205322,0.6045852264942224,0.07512132212218278,0.5898328180141427,0.12226947261033216,0.5792097333329737,0.11296553146947294,0.5904400376147095,0.09825562599005093,0.6147046884501076,0.32209205581230443,0.6841041245779863,0.3746613875936288,0.3746613875936288,0.8513454588125764,0.36056660524946027,0.7961857597326616,0.7212354880437938,0.6514360357699381,0.726854855131254,0.6219900190074834,0.7559028703987696,0.6260863802969125
165,0.1015475831653128,0.21336942303851994,0.17316996864329262,0.170938541592606,0.17275081737831896,0.18625684342847,0.1535277759020987,0.21266981806355703,0.14553650756004236,0.23896328551036666,0.14844275679467833,0.23896328551036666,0.43385587867844594,0.6076577642018869,0.43608492552105804,0.5370387784432282,0.46412000240666074,0.6376865296818881,0.4757876164333963,0.5955136299993842,0.4970146766633823,0.5850273669934196,0.89693680444603,0.5976350080307675,0.901756361425557,0.590023371117845,0.9133457457712597,0.5853865401514894,0.9840676254444429,0.6423327920815652,0.9809736206239734,0.9809736206239734,0.633867012190591,0.2836599337725671,0.6419992433039485,0.42505146226975976,0.6790788431186915,0.4529148707549397,0.6934896171867755,0.4608943364956772,0.6941166251969898
166,0.08604010484456015,0.17163704641373864,0.46249513830025024,0.19837316865683852,0.4455434747659875,0.25709581108429347,0.7094050894740823,0.2304466382858216,0.7332381525377857,0.23612901435058084,0.7175096597710064,0.23612901435058084,0.32485157040627033,0.07448027645231398,0.33895025756336167,0.07868750770327952,0.47465006865000986,0.15316190540303753,0.5542128921420278,0.16667422383830838,0.4396445285132518,0.15876843647237,0.6859722014827869,0.15301444682886842,0.7243511207240333,0.18072889399815897,0.8323120240325141,0.1867627034824964,0.8514986197772736,0.20437397671172242,0.9662466321517893,0.9662466321517893,0.8520426654430634,0.24696790770074836,0.8526929259697541,0.2552932758157964,0.8634637033416355,0.35313144808724545,0.8865940715626477,0.4232510560986797,0.8874187320036915
167,0.8393697393651764,0.7460130404407748,0.4584323600720297,0.7276077470697273,0.4443783550061957,0.166377759603016,0.36432752198865476,0.27419389540283795,0.38669608772666386,0.28391811437841113,0.4587627012518385,0.28391811437841113,0.9209703664366805,0.38285947025652056,0.725728696380673,0.2801948125530824,0.8061827596078015,0.34581192597522586,0.5594223402684758,0.3245737846881922,0.42411275783397073,0.31656042711642757,0.9999335726388254,0.3021074674603175,0.9989771979279348,0.3016266403298592,0.9986650246654697,0.3171756481368881,0.9974767939442167,0.3230177100167351,0.9966707500284159,0.9966707500284159,0.19377160204802527,0.4083033662555593,0.1475939009020559,0.4298799650685069,0.09443657188594114,0.4430852389174575,0.07729194457680218,0.49732353028351395,0.07446790256704915
168,0.244957758536581,0.18085535809593634,0.12086324765009697,0.15586874321872626,0.1810776331338484,0.27722332263240174,0.43710816703418703,0.24213534604008352,0.45676794055683195,0.3147540706376648,0.5222542840466061,0.3147540706376648,3.0549188490423606e-4,0.6901104123846142,0.007855341452407424,0.7708284318786853,0.0037287075286893804,0.7944733587258904,0.004155359275403686,0.7135027829751315,0.002628365733782021,0.6935532409031084,0.011368541362592794,0.7557181356387285,0.5310759187947165,0.8191441355958212,0.45788398796621654,0.8391404323167768,0.9602560065372007,0.8545291239838821,0.9220739265669756,0.9220739265669756,0.01946052672523963,0.31536467696291065,0.028397194416041344,0.25139876906186764,0.020565491297797615,0.28727744269244854,0.016591676155157102,0.31296254053101613,0.01751239661764383
169,0.37267885809431245,0.38042216980519994,0.3917392133452273,0.37659705138632377,0.3575366666195379,0.0912559958681706,0.2912996401047228,0.1195583042505116,0.2965262331525314,0.11292390906752453,0.3051443650193103,0.11292390906752453,0.738349190609354,0.34248343851394997,0.7389223813181072,0.4328304832840973,0.7442490476053342,0.6720296070709485,0.7452755112680274,0.6689674791976763,0.5710621785373123,0.6203511309041413,0.703923272049746,0.7752736492734116,0.13556873302416786,0.7984613166765735,0.058186145168668615,0.784822569746883,0.037965023222336435,0.8292856386191567,0.02143308954551251,0.02143308954551251,0.8354133710219226,0.57308497464852,0.8230441241478329,0.48996353098862483,0.8360186939545504,0.5411073901168025,0.8388912487725512,0.629289398753644,0.8409915822895145
170,0.7659051510153687,0.5405834173123124,0.3026539702088877,0.3909308605236905,0.3297862041046339,0.7046048187113679,0.42408070531127184,0.639008282898759,0.4218878117010432,0.5308419835932191,0.4629478037569701,0.5308419835932191,0.016189695404491035,0.3423275732459599,0.04999373122790658,0.44695828754984795,0.4162475941693736,0.5031739052835699,0.15926332243803873,0.7096802001127261,0.018417389417916156,0.7502887655126438,0.9709525456371547,0.9242120684906128,0.9343200766845721,0.9231749551297826,0.9432634220731401,0.9182050040519686,0.9532236313446392,0.9252424304780431,0.9688528466845229,0.9688528466845229,0.8134665413918559,0.2912650963429477,0.7647155697547395,0.41957663735071427,0.660106988057165,0.484657243119903,0.5890237783315407,0.5488097803640963,0.5873137925503402
171,0.7548583292981815,0.6033207948916467,0.2370916188445213,0.37996424309847915,0.2425768056422484,0.7440025723403921,0.16265395380245756,0.7530450663775997,0.1736516562504272,0.8086327479359539,0.21616965888322603,0.8086327479359539,0.9985368159555595,0.13537701101090138,0.9933232510927255,0.13412404792599525,0.9921896507988618,0.15167224908295684,0.9930187222522698,0.1580328634759719,0.9877640454750686,0.13782134412581398,0.9911667171597371,0.15636640252012912,0.982603857852428,0.15987976499852014,0.9836749123273429,0.16014562346471647,0.9789250154055383,0.18430892376069502,0.9819973219350797,0.9819973219350797,0.029561710300982803,0.6550637375387072,0.06524437280092699,0.6496405879693901,0.12677273758484356,0.7780861102350684,0.1390496474026542,0.9299399377544807,0.13473790269859282
172,0.650931323619751,0.3024925127677041,0.2855933825061681,0.3718990510027738,0.2858530538439299,0.38646629239317176,0.17615520424365846,0.32010741036545826,0.1724528887639575,0.43276619570053265,0.20869635175289866,0.43276619570053265,0.20849698782393605,0.5199386347203152,0.44970718405209736,0.45237990887467305,0.7144267414601544,0.5490505172213018,0.5799950006075725,0.7122458116014807,0.5446523838320191,0.7040792169541,0.18369840674475182,0.8018852871253483,0.3090514033350692,0.8067185692279227,0.483247566489467,0.8275776017107946,0.020147056919246484,0.9328296140946001,0.027530672652147623,0.027530672652147623,0.1740347995555534,0.35541987825508176,0.18055195962173778,0.35859993731506323,0.16751235336271494,0.4306855059434821,0.16033523763950683,0.43931213043238854,0.1606496044696096
173,0.34405660888202727,0.23990168706574316,0.21957287889230687,0.15872653935250525,0.18581258655186908,0.551629017505329,0.16580735579422468,0.5163346507919455,0.17313480591955913,0.47558114870042956,0.23472288535020816,0.47558114870042956,0.25535628345516925,0.46698276809494854,0.10218264328597505,0.41909457326562183,0.655950537144219,0.5745332632513371,0.6857415450888302,0.6622947349975887,0.7948522691449581,0.6568510934900834,0.8361698675802983,0.7791955513142913,0.9091232141822017,0.805663670125381,0.94748397207688,0.7874624711185799,0.966498372639717,0.8279989221407252,0.9713077034270806,0.9713077034270806,0.38623824238978544,0.3267493422950282,0.37113247574250136,0.4204597433153954,0.3339232689237391,0.5103856472184548,0.3158422533840171,0.6216657868706006,0.31494901319678476
174,0.6362036221371731,0.37541565700816854,0.2735189943188739,0.3953840698039616,0.27309540501414803,0.4873826066631161,0.22548286357068462,0.5259315016710461,0.2438231883469165,0.4637434925508904,0.3473184017979287,0.4637434925508904,0.16935621869385437,0.5957443773323008,0.19948476947870591,0.6288755660767501,0.13205333364911728,0.6058319281110006,0.11120213615476149,0.543452647754767,0.13900896179630595,0.5170817384130746,0.03660577994734244,0.5080179748239366,0.02035044580714863,0.5166527189126994,0.02113991787775278,0.5125878026054582,0.016462207917120598,0.5901396980813335,0.010636725459057217,0.010636725459057217,0.8195413150516915,0.07945900480970326,0.7753613300719433,0.03187797229862668,0.7343821025997659,0.020004919786529136,0.7159896332901922,0.023083671111382403,0.7178354323590936
175,0.10788190610546089,0.18800175606512268,0.47557441389738675,0.24354420373004218,0.45184402066789664,0.12841529386978384,0.5195885678008975,0.10152841928099335,0.523777013968054,0.15774238878290164,0.5508798722575515,0.15774238878290164,0.007015213684954661,0.19082375284334147,0.010757178823990349,0.29154746138566856,0.012114399749077437,0.3822616052867622,0.009562089351379623,0.4672033199766728,0.028376714645151856,0.4799314986073546,0.7007587580893436,0.6393378069886374,0.32505255264098465,0.7087517990794101,0.30922118774944213,0.7447557210127206,0.10793918618279047,0.8065381202135602,0.1310832831417714,0.1310832831417714,0.950178112894942,0.28609655728753897,0.9047531130998738,0.23146301027635555,0.8266439583521006,0.2773058512680925,0.8084505918680794,0.28904728505639254,0.805397561255558
176,0.9730095363966087,0.6982559326924647,0.19818908131110174,0.5840690488661917,0.2671361838653483,0.6863964204721057,0.5317523208710385,0.7583689349962177,0.5336551070401194,0.6856531817966619,0.597398186020522,0.6856531817966619,0.8344021410401776,0.3046133386048785,0.867809886362863,0.3258771769561562,0.7975631167257253,0.4633342580492754,0.727377677207653,0.44832797217934794,0.7199347594066541,0.5403000950315486,0.04334857634740577,0.620595244992036,0.06063712994765116,0.6340066757937294,0.056880337783874683,0.6281534164888943,0.13705193395374465,0.6153091095794282,0.21402134841688852,0.21402134841688852,0.7100659291069769,0.3547309686288817,0.7298106013553198,0.42091604926346654,0.8009494776238891,0.506639751466841,0.8214546047124381,0.5400551188030416,0.8236848705853878
177,0.939014137329095,0.8881824507393097,0.17892802120456108,0.8970544856478717,0.18032095421474317,0.6831307689907725,0.1335325765781344,0.764804613796756,0.12931670162398418,0.7755967269532561,0.12652475381452002,0.7755967269532561,0.08410163056786173,0.4815176645843579,0.10683760957916652,0.4068444777474097,0.039837806184397924,0.5565737931642668,0.05470562730642757,0.6720043432077072,0.0579521359007431,0.7072586264645442,0.08293201880630567,0.7679019899745936,0.08437465264039201,0.800476615801609,0.11731511626439943,0.8300898171862005,0.03109088627630448,0.9259889766507919,0.011818366530363373,0.011818366530363373,0.06119307468254262,0.7040791423554884,0.08150317079181657,0.5539188458055435,0.08262576279831299,0.7751243357704877,0.07730319864459423,0.8806528385182454,0.07703090357048475
178,0.43593977062992567,0.3849604365506098,0.5786297397266871,0.4053812654226846,0.5118122941334889,0.3979886520786505,0.43282146412467154,0.36310390389736635,0.4311468895724376,0.3775764798517521,0.47975306126684214,0.3775764798517521,0.0023635521809201787,0.49420489770432174,0.010834936663020506,0.4621672240924777,1.1093225492401935e-4,0.5580030805572597,1.4035333181825255e-4,0.7151819102655068,5.601706725654667e-4,0.7897164876164564,0.06805936788252308,0.8605098918424693,0.7042613606208934,0.8690510256486624,0.8062311051694929,0.84091432470719,0.80144139514472,0.9036974131343078,0.9566547133287062,0.9566547133287062,0.02714552597219648,0.26213138090706667,0.035095189148973784,0.2596340215993065,0.012642813086516802,0.3256600433066767,0.005129169753207461,0.3913614238470192,0.006287387129852211
179,0.054666524243501914,0.017845607306221853,0.14770197850122807,0.09599818405045978,0.12056212678654586,0.04510066582669368,0.025888708193676085,0.07760968094949096,0.01720966417936293,0.04462369553257096,0.01138129329660812,0.04462369553257096,0.9995708467011455,0.20600238729106904,0.9985911576375298,0.2023642588035698,0.9998496990556118,0.27553795514985424,1,0.43717984935119164,0.5285877836642253,0.5202635852887958,0.7843979316832315,0.5591135898722015,0.007130187151657481,0.5523195200543121,0.006862626892228195,0.5408084380860051,0.024776515545005373,0.5595391172263938,0.06804242180898491,0.06804242180898491,0.9995896118884943,0.10811190488606044,0.9673339985323746,0.21762802594690772,0.9036785310181173,0.21722709255923547,0.8940987161523917,0.22244320163894904,0.895237405472182
180,0.986417166447529,0.8857918684434175,0.3589323408227943,0.5340309508881899,0.3383685579779423,0.6432318504287092,0.22918176631024126,0.7881214619165937,0.22482269566515828,0.9479814776799141,0.19941522425571653,0.9479814776799141,0.9903059172689254,0.2698940868397657,0.9852984897070166,0.24472624211842178,0.983289255989505,0.3820375887440537,0.9823995632188369,0.50091195343703665,0.9719118533112906,0.5838461839529536,0.6375512234748115,0.7034666651656191,0.7945026251781728,0.7049565822387001,0.722853850602694,0.7225747971399638,0.8583439948041863,0.7572841598774358,0.9007422530943551,0.9007422530943551,0.08106930854493073,0.4100911924585241,0.06345232813986731,0.2855314870994615,0.03552953110025276,0.3705919918028611,0.022162374170074845,0.39537210492185326,0.02423442647571048
181,0.006466604592631687,0.11139046733524081,0.41332718335248064,0.12481622820976038,0.35599150558492965,0.08040152399368315,0.47026493347974657,0.1058599845323514,0.45445966497975526,0.12658044069935173,0.4401120725574763,0.12658044069935173,0.00308291457431141,0.12458900226676092,0.006967828661648284,0.14967916285414756,8.481931812038844e-4,0.22819363006269086,0.0016382429046425998,0.1867627114029234,0.0035656626430841006,0.2074870985554085,0.03309061114826325,0.23011358288360786,0.11604750988474523,0.2537063119062348,0.05620938760579635,0.2722938713587249,0.07694814911845338,0.29399772549594355,0.01999644139018395,0.01999644139018395,0.023110984860161794,0.04609052786477255,0.0549495605193172,0.06070456095931381,0.09027667742303078,0.06295423888704241,0.10254094458326496,0.062337991049591555,0.103932959224004
182,0.06793676898717714,0.13366808099597108,0.4755004096840733,0.18462329047240256,0.4217703821930845,0.12434441753627218,0.45923981324928204,0.1572917291794806,0.4641303137753091,0.1727233452658109,0.587321703985362,0.1727233452658109,0.5223496795198204,0.2555112171090657,0.1336153441863711,0.2598908013101803,0.06351901127356518,0.2341649234445926,0.056299245211469257,0.19147833622345853,0.08249612528872652,0.16522986913027127,0.10216794402942543,0.17471177835802348,0.5217524147941129,0.16212898885734137,0.3930233421674209,0.14919808765735806,0.6032380163656025,0.14789249928753082,0.8625340459312058,0.8625340459312058,0.9274241435547396,0.8138080460935637,0.8716093988382849,0.7380082198558027,0.6945660555965372,0.8518843231634821,0.6355473821732626,0.924872199061568,0.6373886652015899
183,0.0971965519697385,0.1768150317875014,0.41711924768049785,0.14503617205570785,0.4387974665525526,0.26754641596362866,0.7131971406900202,0.3116529122286811,0.7456527365557875,0.2768886457460674,0.7227508947464804,0.2768886457460674,0.8284160567756809,0.30524689957775997,0.8387147116314261,0.28381465202598677,0.9961723806478118,0.46579175524783717,0.9881700725404158,0.428723320630416,0.9588309911739068,0.4180655107401035,0.9587655493191237,0.39617906959164506,0.9234339904880865,0.4285073698138712,0.878793514028778,0.45963989784654885,0.7587420191172407,0.5151079480985209,0.8006180393308163,0.8006180393308163,0.2919490430571876,0.5702684139990079,0.29286045178557385,0.778089359818148,0.2713648086562076,0.9560381418102378,0.2519734492159625,0.975633897676955,0.2502516643511006
184,0.4505732586868908,0.5072444361116702,0.3187610310175465,0.43555287318283686,0.35981457902739633,0.1028776326591887,0.4928317653133409,0.14648252159375647,0.4826524051461025,0.16833033037798664,0.5292409949946137,0.16833033037798664,0.004186306129453787,0.4624468551612687,0.011233104352877762,0.4894988792215687,0.07502224729966714,0.8544969293814537,0.05952533252011832,0.7930451089104117,0.020800542109508133,0.7810614464694577,0.7910544677167426,0.9194820346192557,0.5726276587986375,0.9120226848888465,0.3350518162710771,0.8822250840114544,0.7416715615773751,0.9806947670192319,0.9494262178132874,0.9494262178132874,0.5912591713297671,0.2251445109187611,0.5840051062593267,0.3390860978890282,0.5754592353050186,0.37421401093321405,0.5742308038276469,0.3568470222865398,0.5740975821694155
185,0.014377712163018893,0.028539185496126922,0.4314082600447292,0.09341792994070539,0.47133546177996605,0.09921845904628142,0.6796782444708618,0.08723896110875178,0.6977735269747872,0.11043165353280253,0.9301696663536974,0.11043165353280253,0.28194217683569667,0.5129686779902828,0.28051381824581983,0.5163498695693552,0.3025814057432342,0.5128515642274549,0.30502558092484533,0.44972746503521976,0.33977142231606433,0.4823714674692542,0.20907253885719948,0.5279581426269141,0.21038227760911285,0.6158530153591917,0.13658504789837478,0.6207259374468381,0.16373730783576926,0.737468557939369,0.0949509492280855,0.0949509492280855,0.452047460776464,0.11425893509521898,0.4495173379847466,0.12398584038934263,0.4328266223395749,0.11345942087126085,0.4279992534002537,0.131059540306746,0.4284379903268902
186,0.32178890915874286,0.36102319831937935,0.6479138108449589,0.2532927902705203,0.6503451766092622,0.0671436191779743,0.46492911019944555,0.06134277936970937,0.4703883795586373,0.09345567407331054,0.6597316361426817,0.09345567407331054,0.05159718845131956,0.15724039812336862,0.041601671153630185,0.14498096993561493,0.19868783597345668,0.23147134179206683,0.17603908701707988,0.2823861674056345,0.05802921527649531,0.2772600431000931,0.04655134843040418,0.3808976988719806,0.01190128774635776,0.3797183403936609,0.011252554470436242,0.35488104618532273,0.00878575788689234,0.34998978639483364,0.00312082226891378,0.00312082226891378,6.352116204940843e-5,0.4466386386505472,0.05769216028893194,0.37098705710187196,0.1411950269646683,0.49177841023651164,0.2527677548550251,0.5014282518214926,0.24391329916813054
187,0.9670935890077904,0.7227530612728322,0.42709307632195315,0.7160483689185254,0.4103888884179673,0.667947833656364,0.2952020262806352,0.7137013583054437,0.2879110898333873,0.8578211277596678,0.30663127923378325,0.8578211277596678,0.2648780689590708,0.14894016094347362,0.2950675084697299,0.1432124079942671,0.2438772642958436,0.13616510621192884,0.21646003327876243,0.15213032721203945,0.22177106556603016,0.13455224410168642,0.20160663080895758,0.16201606520833478,0.18055197446634222,0.15933759277796372,0.21235253653824657,0.1552492251024826,0.07745402528630259,0.17389077355181878,0.1059232988161946,0.1059232988161946,0.6150832927126043,0.3958423775802559,0.6027883950522299,0.3014083626443773,0.5815050401581447,0.32050220297586973,0.576936867867932,0.38279087023036895,0.5758868390203554
188,0.7062799374505832,0.6178045208356746,0.8015465105232414,0.6018825255452831,0.7091365376285091,0.21165143719515195,0.7611829849808285,0.25660310645389123,0.8039000770165005,0.22736784513837682,0.9179377269739697,0.22736784513837682,0.20138307813757805,0.4078348165078949,0.13043442107636516,0.5125663414687442,0.10841613458337214,0.5841995417750315,0.08597510011575102,0.5464142916315696,0.1266223575845186,0.6118359655497174,0.198257013293595,0.7025863159351622,0.2876236304400833,0.7828639014736897,0.059252837475249384,0.8252663497087898,0.9065626407231561,0.8507127917025183,0.8749101964124606,0.8749101964124606,0.017170813880886916,0.6791926208579424,0.03601341718248721,0.7661314168054518,0.039529024135808416,0.7838918517058059,0.03898087902315879,0.8933285826335295,0.039147258442837174
189,0.3151894894034379,0.3683731870719747,0.12189451943761033,0.37174903205223875,0.170640628057425,0.1601439890224906,0.40272050780145696,0.1763090889540073,0.4071191082739854,0.17193335353603217,0.505062431420323,0.17193335353603217,0.9473093771901888,0.5107579807572243,0.9129389596955407,0.5917094137360492,0.42257391269081496,0.6255299172059281,0.50136334778576,0.7621109013883453,0.6101532293390597,0.7239661864190294,0.41568513054804324,0.8825318257331844,0.2877408425760064,0.9040063268635578,0.606407754346721,0.868129504673671,0.08647784339596098,0.9745941653170817,0.02223329312687701,0.02223329312687701,0.49645417343006853,0.23984325045934707,0.4955762529875179,0.20686749419214687,0.494671205264222,0.2540392285425434,0.494154950532473,0.2902823501058348,0.4940178097047788
